registration_number,price,brand_encoded,model_encoded,fuel_type_encoded,transmission_encoded,owner_type_encoded,vehicle_age_scaled,mileage_scaled,engine_cc_scaled,mileage_per_year_scaled,brand,model,fuel_type,transmission,owner_type,vehicle_age,mileage,engine_cc,mileage_per_year
KL 27 MX 3133,2800.0,4,50,4,1,3,0.5183377163945988,0.34259559138392376,-0.26380572061243246,-0.006133125231339349,Hyundai,Tucson,Petrol,Manual,Third,11,137304.0,1197.0,11442.0
KL 48 UP 7978,3900.0,5,55,1,0,0,0.5183377163945988,-0.2719230005121186,0.585051697743664,-1.2608996141479507,Mahindra,XUV700,Diesel,Automatic,First,11,96264.0,2198.0,8022.0
GJ 52 SR 4812,35000.0,0,3,3,1,3,-1.622138482790233,-1.552783986608107,0.4154498159542341,-2.237012550920654,Audi,A4,Hybrid,Manual,Third,1,10723.0,1998.0,5361.5
MH 24 AF 7770,2800.0,10,41,0,1,2,0.5183377163945988,1.217610770590284,0.24669594357375135,1.7805332810264585,Toyota,RAV4,CNG,Manual,Second,11,195741.0,1799.0,16311.75
TN 55 RA 2170,3700.0,0,3,1,0,3,0.9464329562315652,1.8527181310988279,2.097900483305378,2.0371340762692953,Audi,A4,Diesel,Automatic,Third,13,238156.0,3982.0,17011.14285714286
TN 44 VA 1539,2500.0,5,9,4,0,2,1.5885758159870147,2.474468995896571,0.07624605237537437,1.8318818047408518,Mahindra,Bolero,Petrol,Automatic,Second,16,279679.0,1598.0,16451.70588235294
AP 74 HD 8218,9800.0,7,42,2,1,3,0.30429009647611566,-0.1632741968377111,-1.2788729831221701,-0.7513216657782544,Mercedes,S-Class,Electric,Manual,Third,10,103520.0,0.0,9410.90909090909
TS 34 BF 6731,6100.0,2,22,1,1,2,-0.12380514336085073,0.22325560168091554,0.585051697743664,1.0682861594303312,Ford,Endeavour,Diesel,Manual,Second,8,129334.0,2198.0,14370.444444444445
KL 24 RC 3622,3500.0,0,39,0,1,2,0.9464329562315652,1.2324197103413852,2.097900483305378,0.9515042398060627,Audi,Q5,CNG,Manual,Second,13,196730.0,3982.0,14052.142857142857
AP 58 MU 6425,24700.0,0,3,3,0,0,-0.9799956230347835,-1.047063934885472,0.8386065110188615,-0.9389896383071805,Audi,A4,Hybrid,Automatic,First,4,44497.0,2497.0,8899.4
UP 48 AO 1009,3700.0,2,20,1,0,3,0.5183377163945988,0.5482886200602379,0.24669594357375135,0.4138651023088042,Ford,EcoSport,Diesel,Automatic,Third,11,151041.0,1799.0,12586.75
TN 22 BR 1167,9300.0,6,23,2,0,1,-1.1940432429532666,-1.203478681740883,-1.2788729831221701,-1.0808479608041417,Maruti,Ertiga,Electric,Automatic,Fourth & Above,3,34051.0,0.0,8512.75
HR 34 RS 1566,2600.0,11,38,4,0,3,0.5183377163945988,0.6093062434027422,-0.26380572061243246,0.5384550984670693,Volkswagen,Polo,Petrol,Automatic,Third,11,155116.0,1197.0,12926.333333333334
MH 32 LC 1667,3700.0,0,4,1,1,2,0.5183377163945988,1.1205066509887776,0.8386065110188615,1.5822593852997475,Audi,A6,Diesel,Manual,Second,11,189256.0,2497.0,15771.333333333334
WB 05 HM 9262,9300.0,2,25,4,1,3,-0.5519003831978171,-0.6122441154393421,1.4330611066908132,-0.3498573789621305,Ford,F-150,Petrol,Manual,Third,6,73536.0,3198.0,10505.142857142857
DL 51 FS 7991,3500.0,6,23,1,1,2,-0.3378527632793339,-0.11877250933490804,-0.26380572061243246,0.6797691996311183,Maruti,Ertiga,Diesel,Manual,Second,7,106492.0,1197.0,13311.5
HR 97 IC 3649,2500.0,2,36,0,1,0,1.5885758159870147,1.0938685278166755,1.057392938527226,-0.15800432892081606,Ford,Mustang,CNG,Manual,First,16,187477.0,2755.0,11028.058823529413
KA 19 HP 7577,34100.0,0,3,2,0,2,-1.40809086287175,-1.1801946561463812,-1.2788729831221701,0.15040694356137607,Audi,A4,Electric,Automatic,Second,2,35606.0,0.0,11868.666666666666
UP 35 UC 4328,37000.0,1,0,3,1,0,-1.622138482790233,-1.4745316922307017,0.4154498159542341,-1.278326926494015,BMW,3 Series,Hybrid,Manual,First,1,15949.0,1998.0,7974.5
TS 30 XM 3098,2500.0,5,44,0,1,2,0.9464329562315652,1.01031556137467,-1.2788729831221701,0.5627834517922762,Mahindra,Scorpio,CNG,Manual,Second,13,181897.0,0.0,12992.642857142857
MH 90 AT 7975,14700.0,8,43,0,0,3,-1.622138482790233,-1.4908978915714026,0.07624605237537437,-1.4788327411703097,Tata,Safari,CNG,Automatic,Third,1,14856.0,1598.0,7428.0
DL 22 WD 2028,4000.0,3,14,1,0,3,0.09024247655763246,-0.5504328886521378,-0.26380572061243246,-1.3546768991090872,Honda,City,Diesel,Automatic,Third,9,77664.0,1197.0,7766.4
MH 13 SU 2721,3200.0,4,51,3,1,3,0.09024247655763246,0.5599980142820388,-0.26380572061243246,1.3661484825156784,Hyundai,Verna,Hybrid,Manual,Third,9,151823.0,1197.0,15182.3
MH 48 WX 5117,2800.0,7,19,0,0,2,1.3745281960685316,1.287073532476389,1.2592191778566475,0.3907509827761298,Mercedes,E-Class,CNG,Automatic,Second,15,200380.0,2993.0,12523.75
TN 39 YR 8915,2500.0,2,24,3,0,0,1.1604805761500483,1.0445752723458723,0.24669594357375135,0.30095446284562083,Ford,Explorer,Hybrid,Automatic,First,14,184185.0,1799.0,12279.0
UP 76 RN 6804,13900.0,5,47,0,1,2,-1.1940432429532666,-1.0947849571167754,-0.26380572061243246,-0.41503290648793684,Mahindra,Thar,CNG,Manual,Second,3,41310.0,1197.0,10327.5
GJ 43 UQ 6886,2500.0,3,12,0,0,1,1.3745281960685316,0.4991301274385346,-0.00940289792828771,-0.8159069517956891,Honda,CR-V,CNG,Automatic,Fourth & Above,15,147758.0,1497.0,9234.875
MH 03 XQ 5360,5000.0,9,34,2,0,1,0.30429009647611566,0.7740762869023535,-1.2788729831221701,1.336620444965496,Tesla,Model S,Electric,Automatic,Fourth & Above,10,166120.0,0.0,15101.818181818182
TS 11 ZS 7419,2500.0,8,6,3,0,2,0.732385336313082,0.968898445751267,0.4162978253631812,0.8514035316676986,Tata,Altroz,Hybrid,Automatic,Second,12,179131.0,1999.0,13779.307692307691
WB 82 MF 5913,4600.0,2,22,4,1,2,0.5183377163945988,-0.04430854838220291,1.4330611066908132,-0.7961407106873901,Ford,Endeavour,Petrol,Manual,Second,11,111465.0,3198.0,9288.75
DL 36 CJ 3867,14500.0,5,55,1,1,0,-1.1940432429532666,-1.2086895119060832,1.057392938527226,-1.1127674592064063,Mahindra,XUV700,Diesel,Manual,First,3,33703.0,2755.0,8425.75
AP 52 AI 6614,2500.0,0,3,2,1,1,1.5885758159870147,1.708102620364618,-1.2788729831221701,0.7273031382592375,Audi,A4,Electric,Manual,Fourth & Above,16,228498.0,0.0,13441.058823529413
DL 79 CB 2382,9300.0,10,26,2,0,0,-0.7659480031163003,-0.7661882100612527,-1.2788729831221701,-0.3361513874478575,Toyota,Fortuner,Electric,Automatic,First,5,63255.0,0.0,10542.5
KL 12 CS 4640,8400.0,0,4,0,1,2,0.09024247655763246,-0.10863534835260735,0.8386065110188615,-0.27216563432883506,Audi,A6,CNG,Manual,Second,9,107169.0,2497.0,10716.9
TS 52 IM 2816,2500.0,8,37,0,1,1,1.3745281960685316,1.042778434357872,0.07624605237537437,0.0166370341892417,Tata,Nexon,CNG,Manual,Fourth & Above,15,184065.0,1598.0,11504.0625
TS 02 AS 6334,2500.0,11,52,1,0,3,1.3745281960685316,1.1891907830800823,-0.26380572061243246,0.2408531659258394,Volkswagen,Virtus,Diesel,Automatic,Third,15,193843.0,1197.0,12115.1875
WB 15 GG 7723,7800.0,1,54,2,0,2,0.5183377163945988,-0.026085616453901655,-1.2788729831221701,-0.7589318701169343,BMW,X5,Electric,Automatic,Second,11,112682.0,0.0,9390.166666666666
KA 50 LI 5713,5300.0,3,15,2,0,2,-0.12380514336085073,-0.39535079663782713,-1.2788729831221701,-0.6158648463075497,Honda,Civic,Electric,Automatic,Second,8,88021.0,0.0,9780.111111111111
TN 55 WG 5112,15000.0,3,5,2,0,1,-1.40809086287175,-1.377143073281095,-1.2788729831221701,-1.4581645602125215,Honda,Accord,Electric,Automatic,Fourth & Above,2,22453.0,0.0,7484.333333333333
TS 13 QR 8231,4800.0,0,39,3,0,0,0.5183377163945988,0.649255941335945,2.097900483305378,0.620027149939523,Audi,Q5,Hybrid,Automatic,First,11,157784.0,3982.0,13148.666666666666
HR 72 HO 6040,24000.0,10,13,1,0,2,-1.622138482790233,-1.4519813754813,-0.43171158358396805,-1.0020581644606206,Toyota,Camry,Diesel,Automatic,Second,1,17455.0,999.0,8727.5
GJ 50 SI 8350,3500.0,7,27,3,0,1,1.1604805761500483,1.5999329734870105,1.2592191778566475,1.208128620885157,Mercedes,GLC,Hybrid,Automatic,Fourth & Above,14,221274.0,2993.0,14751.6
MH 54 RS 1679,6800.0,0,3,0,0,2,0.5183377163945988,0.22807711694871588,2.097900483305378,-0.23996485299045858,Audi,A4,CNG,Automatic,Second,11,129656.0,3982.0,10804.666666666666
DL 65 KU 6127,7600.0,7,28,3,1,0,0.5183377163945988,-0.02881082073570184,0.4154498159542341,-0.7644963803748002,Mercedes,GLE,Hybrid,Manual,First,11,112500.0,1998.0,9375.0
DL 62 RC 5290,3600.0,5,44,1,0,0,0.5183377163945988,-0.18670795893121273,-0.43171158358396805,-1.086901658776985,Mahindra,Scorpio,Diesel,Automatic,First,11,101955.0,999.0,8496.25
GJ 67 II 4477,2500.0,11,52,2,1,3,1.3745281960685316,0.8335815716049577,-1.2788729831221701,-0.30372741421452254,Volkswagen,Virtus,Electric,Manual,Third,15,170094.0,0.0,10630.875
AP 60 EV 7352,9700.0,5,47,2,0,1,-0.9799956230347835,-0.7784067083796535,-1.2788729831221701,0.37756125901105575,Mahindra,Thar,Electric,Automatic,Fourth & Above,4,62439.0,0.0,12487.8
KL 90 FS 2802,3100.0,1,54,4,0,0,1.1604805761500483,0.767353118097253,0.4154498159542341,-0.15188660490880684,BMW,X5,Petrol,Automatic,First,14,165671.0,1998.0,11044.733333333334
TS 53 YN 1545,8800.0,10,26,0,0,0,-0.3378527632793339,-0.4674489209063321,1.4330611066908132,-0.3881581563963749,Toyota,Fortuner,CNG,Automatic,First,7,83206.0,3198.0,10400.75
KL 83 OV 4456,2800.0,4,21,2,1,2,0.09024247655763246,0.3575991885837248,-1.2788729831221701,0.870222206764631,Hyundai,Elantra,Electric,Manual,Second,9,138306.0,0.0,13830.6
KL 74 UI 2331,20900.0,10,30,4,1,2,-1.622138482790233,-1.4204768160916978,1.057392938527226,-0.616089057343581,Toyota,Highlander,Petrol,Manual,Second,1,19559.0,2755.0,9779.5
DL 74 NG 5991,29700.0,0,3,3,1,3,-1.40809086287175,-1.276280567554688,0.4154498159542341,-0.6343724481908555,Audi,A4,Hybrid,Manual,Third,2,29189.0,1998.0,9729.666666666666
UP 18 ED 8461,18000.0,11,32,3,0,0,-1.622138482790233,-1.4292962958827984,0.4162978253631812,-0.7241383938891781,Volkswagen,Jetta,Hybrid,Automatic,First,1,18970.0,1999.0,9485.0
DL 24 BY 2142,14300.0,10,41,0,0,1,-1.1940432429532666,-0.9495555267366653,-0.43171158358396805,0.47458552743035365,Toyota,RAV4,CNG,Automatic,Fourth & Above,3,51009.0,999.0,12752.25
GJ 21 PD 3521,2500.0,8,29,0,1,0,1.5885758159870147,1.4117141942439975,0.4162978253631812,0.30011277221838034,Tata,Harrier,CNG,Manual,First,16,208704.0,1999.0,12276.70588235294
HR 79 IF 7639,2600.0,8,43,4,0,0,0.30429009647611566,0.6703837613448465,0.24669594357375135,1.1056460181779488,Tata,Safari,Petrol,Automatic,First,10,159195.0,1799.0,14472.272727272728
HR 88 UT 1315,8400.0,0,39,0,1,0,0.5183377163945988,-0.2879448059051197,0.8386065110188615,-1.2936140425870535,Audi,Q5,CNG,Manual,First,11,95194.0,2497.0,7932.833333333333
UP 23 CT 6570,8100.0,3,12,2,0,0,-0.7659480031163003,-0.4825723073053331,-1.2788729831221701,0.8220616762251222,Honda,CR-V,Electric,Automatic,First,5,82196.0,0.0,13699.333333333334
GJ 96 YI 5019,2900.0,6,18,0,1,3,0.30429009647611566,-0.4820182822590331,-0.26380572061243246,-1.461322044554647,Maruti,Dzire,CNG,Manual,Third,10,82233.0,1197.0,7475.727272727273
TN 50 UM 5441,2500.0,10,31,4,0,0,0.732385336313082,1.187229234943182,0.07624605237537437,1.2629138819801842,Toyota,Innova,Petrol,Automatic,First,12,193712.0,1598.0,14900.923076923076
HR 99 SX 3325,2500.0,11,32,0,1,0,0.9464329562315652,0.5666313411877393,0.07624605237537437,-0.21374089726971446,Volkswagen,Jetta,CNG,Manual,First,13,152266.0,1598.0,10876.142857142857
MH 53 UJ 1696,9100.0,11,38,4,1,1,-0.5519003831978171,-0.9220489318703635,-0.43171158358396805,-1.4342817171277398,Volkswagen,Polo,Petrol,Manual,Fourth & Above,6,52846.0,999.0,7549.428571428572
GJ 22 TN 3848,4200.0,5,47,4,1,1,0.30429009647611566,-0.4162540118982286,-0.26380572061243246,-1.314832559724191,Mahindra,Thar,Petrol,Manual,Fourth & Above,10,86625.0,1197.0,7875.0
WB 75 KS 4012,5300.0,11,49,4,1,1,-0.3378527632793339,0.042703331186703095,-0.26380572061243246,1.1743379794731044,Volkswagen,Tiguan,Petrol,Manual,Fourth & Above,7,117276.0,1197.0,14659.5
AP 15 FZ 8737,5900.0,11,52,4,0,0,-0.12380514336085073,-0.6085755712138419,0.4162978253631812,-1.1963676014138704,Volkswagen,Virtus,Petrol,Automatic,First,8,73781.0,1999.0,8197.888888888889
TN 82 YZ 3870,2600.0,8,6,1,1,2,0.732385336313082,-0.2309700680356158,0.24669594357375135,-1.4101112746720652,Tata,Altroz,Diesel,Manual,Second,12,98999.0,1799.0,7615.307692307692
GJ 88 PA 2330,4700.0,8,29,2,0,2,-0.12380514336085073,-0.39084372801792683,0.4162978253631812,-0.6035943877902044,Tata,Harrier,Electric,Automatic,Second,8,88322.0,1999.0,9813.555555555555
UP 03 SC 3559,6400.0,2,36,1,0,2,-0.3378527632793339,0.04541356181860328,1.4330611066908132,1.1826388835116244,Ford,Mustang,Diesel,Automatic,Second,7,117457.0,3198.0,14682.125
AP 84 YO 1012,18400.0,1,54,3,0,1,-0.7659480031163003,-0.9023436086019622,0.4154498159542341,-0.8921743739838588,BMW,X5,Hybrid,Automatic,Fourth & Above,5,54162.0,1998.0,9027.0
AP 33 QY 2296,5200.0,2,25,3,1,3,0.09024247655763246,-0.10637432721770719,1.4330611066908132,-0.2666255834567177,Ford,F-150,Hybrid,Manual,Third,9,107320.0,3198.0,10732.0
HR 66 RE 2947,34100.0,9,34,2,1,2,-1.40809086287175,-1.175642666576781,-1.2788729831221701,0.18758520989964628,Tesla,Model S,Electric,Manual,Second,2,35910.0,0.0,11970.0
DL 17 HN 1629,11500.0,4,51,3,0,1,-1.40809086287175,-1.1450065788813788,0.07624605237537437,0.4378047261105027,Hyundai,Verna,Hybrid,Automatic,Fourth & Above,2,37956.0,1598.0,12652.0
TS 75 JS 8939,12100.0,8,6,0,0,3,-1.40809086287175,-1.2403887287443853,0.24669594357375135,-0.3412267099907465,Tata,Altroz,CNG,Automatic,Third,2,31586.0,1799.0,10528.666666666666
UP 80 EA 7288,2500.0,11,32,1,0,2,0.732385336313082,1.1409906040519788,-0.26380572061243246,1.1757632090657784,Volkswagen,Jetta,Diesel,Automatic,Second,12,190624.0,1197.0,14663.384615384615
AP 79 ST 3528,2500.0,8,6,0,0,2,1.1604805761500483,2.0615705999040426,-0.26380572061243246,1.9622114835225672,Tata,Altroz,CNG,Automatic,Second,14,252104.0,1197.0,16806.933333333334
KL 79 FL 8107,8000.0,0,4,2,0,1,0.30429009647611566,0.012711110437001023,0.8386065110188615,-0.35931553754229106,Audi,A6,Electric,Automatic,Fourth & Above,10,115273.0,2497.0,10479.363636363636
UP 68 XG 2386,2500.0,10,41,4,0,2,0.9464329562315652,0.3712551572925258,-0.43171158358396805,-0.5556831100388028,Toyota,RAV4,Petrol,Automatic,Second,13,139218.0,999.0,9944.142857142857
WB 90 OM 3405,15600.0,2,24,4,0,3,-0.9799956230347835,-1.2130618176768835,-0.43171158358396805,-1.752459889542827,Ford,Explorer,Petrol,Automatic,Third,4,33411.0,999.0,6682.2
TN 27 QZ 9121,10600.0,0,3,4,0,0,-0.3378527632793339,-0.04336520843850285,0.8386065110188615,0.910726949564746,Audi,A4,Petrol,Automatic,First,7,111528.0,2497.0,13941.0
MH 96 ZV 3218,15500.0,4,45,0,0,3,-1.622138482790233,-1.523345790904705,0.4162978253631812,-1.8763589080536864,Hyundai,Sonata,CNG,Automatic,Third,1,12689.0,1999.0,6344.5
DL 04 SP 7989,14900.0,7,11,1,1,2,-0.5519003831978171,-0.37916428109592604,0.8386065110188615,0.46600290368097635,Mercedes,C-Class,Diesel,Manual,Second,6,89102.0,2497.0,12728.857142857143
GJ 05 UL 7591,2500.0,8,48,0,0,2,0.9464329562315652,1.086037308918975,0.24669594357375135,0.6953096450765559,Tata,Tiago,CNG,Automatic,Second,13,186954.0,1799.0,13353.857142857143
KA 68 NS 6459,2500.0,6,8,1,1,1,1.5885758159870147,0.461770870938032,0.24669594357375135,-1.0690588965700396,Maruti,Baleno,Diesel,Manual,Fourth & Above,16,145263.0,1799.0,8544.882352941177
MH 41 HC 4181,4900.0,5,55,1,0,1,-0.3378527632793339,0.03103885791460229,1.4330611066908132,1.138611989163673,Mahindra,XUV700,Diesel,Automatic,Fourth & Above,7,116497.0,3198.0,14562.125
KA 64 LB 4698,12100.0,5,44,2,0,2,-0.9799956230347835,-1.1580636015941796,-1.2788729831221701,-1.4829419179761183,Mahindra,Scorpio,Electric,Automatic,Second,4,37084.0,0.0,7416.8
DL 59 BG 5886,2500.0,8,37,3,1,2,0.5183377163945988,1.2191830038297842,0.24669594357375135,1.7837435754059965,Tata,Nexon,Hybrid,Manual,Second,11,195846.0,1799.0,16320.5
KL 56 AO 9757,12100.0,9,33,2,0,0,-0.3378527632793339,0.051537784627703705,-1.2788729831221701,1.2013961749577826,Tesla,Model 3,Electric,Automatic,First,7,117866.0,0.0,14733.25
UP 10 ZP 1558,3700.0,8,29,4,0,1,0.09024247655763246,-0.19155942149881308,-0.00940289792828771,-0.47534975174462996,Tata,Harrier,Petrol,Automatic,Fourth & Above,9,101631.0,1497.0,10163.1
AP 25 IB 2202,18500.0,9,34,2,0,0,-0.7659480031163003,-0.9905533801628682,-1.2788729831221701,-1.2523999776002213,Tesla,Model S,Electric,Automatic,First,5,48271.0,0.0,8045.166666666667
UP 51 VL 5077,2500.0,6,10,4,1,3,1.5885758159870147,1.0757653850875744,0.07624605237537437,-0.1840967383652643,Maruti,Brezza,Petrol,Manual,Third,16,186268.0,1598.0,10956.941176470587
UP 32 ZA 6103,21700.0,0,3,2,1,0,-0.9799956230347835,-1.16167225122008,-1.2788729831221701,-1.5006260538725453,Audi,A4,Electric,Manual,First,4,36843.0,0.0,7368.6
TN 88 GS 7268,2500.0,4,50,1,1,2,0.9464329562315652,0.968179710556067,-0.43171158358396805,0.48903840375945784,Hyundai,Tucson,Diesel,Manual,Second,13,179083.0,999.0,12791.642857142857
TN 85 OR 9855,2500.0,8,29,0,0,3,1.3745281960685316,0.6565181615374455,0.4162978253631812,-0.5748826359147954,Tata,Harrier,CNG,Automatic,Third,15,158269.0,1999.0,9891.8125
UP 27 GX 4878,13800.0,10,16,3,1,1,-0.9799956230347835,-0.9901191443157682,-0.00940289792828771,-0.6599325062984158,Toyota,Corolla,Hybrid,Manual,Fourth & Above,4,48300.0,1497.0,9660.0
GJ 65 BY 8077,12900.0,4,51,1,0,3,-1.1940432429532666,-1.276325488504388,-0.00940289792828771,-1.5270788795599395,Hyundai,Verna,Diesel,Automatic,Third,3,29186.0,1497.0,7296.5
KA 70 XW 5622,19200.0,5,47,1,1,0,-1.622138482790233,-1.4274395632951984,0.24669594357375135,-0.7013911651427366,Mahindra,Thar,Diesel,Manual,First,1,19094.0,1799.0,9547.0
GJ 36 RK 1770,3500.0,1,0,1,0,1,1.1604805761500483,0.4485641117262311,0.4154498159542341,-0.6726269275020752,BMW,3 Series,Diesel,Automatic,Fourth & Above,14,144381.0,1998.0,9625.4
WB 87 FE 1296,11100.0,4,45,4,0,0,-0.9799956230347835,-1.0354743298628712,-0.00940289792828771,-0.8821949445983229,Hyundai,Sonata,Petrol,Automatic,First,4,45271.0,1497.0,9054.2
TN 69 VV 3254,15600.0,4,45,3,0,3,-1.622138482790233,-1.4485374360042997,-0.00940289792828771,-0.959865724043834,Hyundai,Sonata,Hybrid,Automatic,Third,1,17685.0,1497.0,8842.5
UP 35 NZ 8961,2500.0,11,32,2,1,3,1.1604805761500483,0.9128071532258631,-1.2788729831221701,0.08571186825563701,Volkswagen,Jetta,Electric,Manual,Third,14,175385.0,0.0,11692.333333333334
TN 18 XM 2207,2500.0,8,6,3,0,0,0.732385336313082,1.3180989350691912,-0.00940289792828771,1.5095773798013987,Tata,Altroz,Hybrid,Automatic,First,12,202452.0,1497.0,15573.23076923077
AP 67 MB 6417,13500.0,9,34,2,0,0,-0.3378527632793339,-0.8202281125503564,-1.2788729831221701,-1.468651521852346,Tesla,Model S,Electric,Automatic,First,7,59646.0,0.0,7455.75
GJ 83 CU 8027,5200.0,10,30,2,1,3,0.09024247655763246,-0.5406101743177372,-1.2788729831221701,-1.3306088635322069,Toyota,Highlander,Electric,Manual,Third,9,78320.0,0.0,7832.0
DL 82 AE 6977,6400.0,7,11,4,1,2,0.9464329562315652,-0.10685348401450723,0.4154498159542341,-1.392456167497186,Mercedes,C-Class,Petrol,Manual,Second,13,107288.0,1998.0,7663.428571428572
TS 30 DS 4058,7300.0,2,36,2,0,1,-0.12380514336085073,-0.29278129482282006,-1.2788729831221701,-0.3366201923413772,Ford,Mustang,Electric,Automatic,Fourth & Above,8,94871.0,0.0,10541.222222222223
KL 38 VK 5223,2500.0,8,37,4,1,1,1.3745281960685316,1.5303204751019057,-0.00940289792828771,0.7632597841732488,Tata,Nexon,Petrol,Manual,Fourth & Above,15,216625.0,1497.0,13539.0625
KA 16 RA 2978,6200.0,7,42,0,0,3,0.732385336313082,-0.16501114022611124,1.2592191778566475,-1.2857917428754464,Mercedes,S-Class,CNG,Automatic,Third,12,103404.0,2993.0,7954.153846153846
AP 52 FF 7078,24400.0,9,34,2,0,3,-0.9799956230347835,-0.9898945395672681,-1.2788729831221701,-0.658831833939717,Tesla,Model S,Electric,Automatic,Third,4,48315.0,0.0,9663.0
AP 14 ZN 3286,21500.0,2,36,2,0,0,-1.622138482790233,-1.4831415409232023,-1.2788729831221701,-1.3838080275359814,Ford,Mustang,Electric,Automatic,First,1,15374.0,0.0,7687.0
AP 03 EG 6788,33500.0,7,42,0,1,1,-1.1940432429532666,-1.3246903776813912,-1.2788729831221701,-1.8233431894430283,Mercedes,S-Class,CNG,Manual,Fourth & Above,3,25956.0,0.0,6489.0
WB 12 NP 2538,7700.0,3,12,1,1,0,-0.7659480031163003,-1.0566620444713728,0.07624605237537437,-1.5223704478032838,Honda,CR-V,Diesel,Manual,First,5,43856.0,1598.0,7309.333333333333
KA 27 HS 6347,2500.0,4,17,4,0,2,1.3745281960685316,0.9038828578854625,-0.26380572061243246,-0.19606789912929792,Hyundai,Creta,Petrol,Automatic,Second,15,174789.0,1197.0,10924.3125
TS 89 OS 1891,13900.0,7,28,3,0,2,-0.12380514336085073,-0.6497680820887447,0.4154498159542341,-1.3085138850724016,Mercedes,GLE,Hybrid,Automatic,Second,8,71030.0,1998.0,7892.222222222223
AP 75 GN 6408,15400.0,4,51,4,0,1,-1.40809086287175,-1.366017651405394,0.4162978253631812,-1.3672979421554996,Hyundai,Verna,Petrol,Automatic,Fourth & Above,2,23196.0,1999.0,7732.0
KL 51 RA 7131,4600.0,8,37,0,0,3,0.09024247655763246,-0.3384509270178232,0.4162978253631812,-0.8352696130391316,Tata,Nexon,CNG,Automatic,Third,9,91821.0,1999.0,9182.1
DL 01 ZU 2642,2500.0,11,52,2,0,0,1.3745281960685316,1.8905265970963305,-1.2788729831221701,1.314880081274455,Volkswagen,Virtus,Electric,Automatic,First,15,240681.0,0.0,15042.5625
MH 89 WT 8848,6700.0,0,4,2,1,2,0.5183377163945988,-0.31708352861052175,-1.2788729831221701,-1.3531114984211596,Audi,A6,Electric,Manual,Second,11,93248.0,0.0,7770.666666666667
MH 42 HY 3684,7500.0,1,1,3,0,0,0.30429009647611566,0.3978483595149276,0.8386065110188615,0.49857518179381133,BMW,5 Series,Hybrid,Automatic,First,10,140994.0,2497.0,12817.636363636364
DL 80 WF 4667,9500.0,8,6,1,0,2,-0.9799956230347835,-0.813924205942456,0.07624605237537437,0.20350827002215519,Tata,Altroz,Diesel,Automatic,Second,4,60067.0,1598.0,12013.4
HR 89 AC 7935,15100.0,9,34,2,1,0,-0.5519003831978171,-0.3913378584646269,-1.2788729831221701,0.42339115950849504,Tesla,Model S,Electric,Manual,First,6,88289.0,0.0,12612.714285714286
KL 85 CT 9606,8300.0,0,4,3,0,2,0.09024247655763246,0.4159515022440288,0.8386065110188615,1.0131995461596024,Audi,A6,Hybrid,Automatic,Second,9,142203.0,2497.0,14220.3
MH 50 BO 6301,2500.0,2,22,3,1,3,1.5885758159870147,2.1630919462260496,1.4330611066908132,1.3830880459341623,Ford,Endeavour,Hybrid,Manual,Third,16,258884.0,3198.0,15228.470588235294
